LICEO POLITECNICO PART.SAGRADO CORAZON,LO ESPEJO,242,,Más Bajo,$1.000 a $10.000 ,P. Subv.
COLEGIO POLIV. SAINT TRINITY COLLEGE,LO ESPEJO,241,,Similar,$1.000 a $10.000 ,P. Subv.
ESC. PART.BASICA SAINT PHILLIP OF NERY 2,LO ESPEJO,213,,Más Bajo,$1.000 a $10.000 ,P. Subv.
ESC. PART.ADVENTISTA BUENAVENTURA,LO ESPEJO,234,,Más Bajo,$10.001 a $25.000 ,P. Subv.
ESCUELA BAS. ROSA ELVIRA MATTE DE PRIETO,LO ESPEJO,303,,Más Alto,$10.001 a $25.000 ,P. Subv.
COLEGIO PARTICULAR KENNEDY,LO ESPEJO,256,,Más Bajo,$10.001 a $25.000 ,P. Subv.
ESCUELA PARTICULAR SOL DE CHILE,LO ESPEJO,257,,Más Bajo,$10.001 a $25.000 ,P. Subv.
LICEO POLIVALENTE,LO ESPEJO,213,,-,Gratuito ,Munic.
ESCUELA BASICA SALOMON SACK,LO ESPEJO,225,,Más Bajo,Gratuito ,Munic.
ESCUELA BLUE STAR COLLEGE,LO ESPEJO,209,,Más Bajo,Gratuito ,Munic.
ESCUELA BASICA SANTA ADRIANA,LO ESPEJO,207,,Más Bajo,Gratuito ,Munic.
ESCUELA BASICA ACAPULCO,LO ESPEJO,237,,Más Bajo,Gratuito ,Munic.
ESCUELA BASICA,LO ESPEJO,231,,Más Bajo,Gratuito ,Munic.
COLEGIO HERNAN OLGUIN,LO ESPEJO,226,,Más Bajo,Gratuito ,Munic.
LICEO TENIENTE FRANCISCO MERY AGUIRRE,LO ESPEJO,208,,Más Bajo,Gratuito ,Munic.
ESCUELA BASICA CLARA  ESTRELLA,LO ESPEJO,234,,Más Bajo,Gratuito ,Munic.
ESCUELA  RAUL SAEZ SAEZ,LO ESPEJO,214,,Más Bajo,Gratuito ,Munic.
ESCUELA BASICA BERNARDO O´HIGGINS,LO ESPEJO,224,,Más Bajo,Gratuito ,Munic.
ESCUELA BASICA REPUBLICA DE LAS FILIPINAS,LO ESPEJO,199,,Más Bajo,Gratuito ,Munic.
ESCUELA BASICA COEDUCACIONAL,LO ESPEJO,203,,Más Bajo,Gratuito ,Munic.
COLEGIO SOFIA,LO ESPEJO,242,,Más Bajo,Gratuito ,P. Subv.
ESCUELA PARTICULAR LAS ESPIGAS,LO ESPEJO,271,,Más Alto,Gratuito ,P. Subv.
ESCUELA ESPECIAL DESPERTAR DE LO ESPEJO,LO ESPEJO,220,,Más Bajo,Gratuito ,P. Subv.
COLEGIO NAZARENO DEL SUR,LO ESPEJO,220,,Más Bajo,Gratuito ,P. Subv.
ESCUELA BASICA SAN LUCAS DE LO ESPEJO,LO ESPEJO,244,,Similar,Gratuito ,P. Subv.
ESCUELA CONQUISTANDO FUTURO,LO ESPEJO,204,,-,Sin información ,Munic.
VILLA UNIVERSIDAD GABRIELA MISTRAL,LO PRADO,246,,Más Bajo,$1.000 a $10.000 ,P. Pag.
ESCUELA PARTICULAR DRA.VICTORIA GARCIA,LO PRADO,245,,Más Bajo,$1.000 a $10.000 ,P. Subv.
ESCUELA PARTICULAR RAPA NUI,LO PRADO,259,,Más Bajo,$1.000 a $10.000 ,P. Subv.
ESCUELA JARDIN LO PRADO,LO PRADO,260,,Más Alto,$1.000 a $10.000 ,P. Subv.
ESCUELA PARTICULAR FRINGS COLLEGE,LO PRADO,253,,Más Bajo,$10.001 a $25.000 ,P. Subv.
ESCUELA PARTICULAR BABILONIA,LO PRADO,274,,Más Alto,$10.001 a $25.000 ,P. Subv.
ESCUELA BAS. COLEGIO BAU,LO PRADO,281,,Más Alto,$10.001 a $25.000 ,P. Subv.
LICEO TENIENTE DAGOBERTO GODOY NO.3,LO PRADO,270,,Más Alto,$10.001 a $25.000 ,P. Subv.
ESCUELA PARTICULAR ROYAL SCHOOL,LO PRADO,260,,Similar,$10.001 a $25.000 ,P. Subv.
COLEGIO ADVENTISTA SANTIAGO PONIENTE,LO PRADO,255,,Más Bajo,$10.001 a $25.000 ,P. Subv.
ESCUELA ANEXO BASICA PART.VILLA LOURDES,LO PRADO,272,,Más Alto,$10.001 a $25.000 ,P. Subv.
ESCUELA BAS. MY GARDEN SCHOOL,LO PRADO,298,,Más Alto,$10.001 a $25.000 ,P. Subv.
MUSTAFA KEMAL ATATURK,LO PRADO,251,,Más Alto,Gratuito ,Munic.
COMPLEJO EDUCACIONAL PEDRO PRADO,LO PRADO,241,,Similar,Gratuito ,Munic.
ESCUELA JAIME GOMEZ GARCIA,LO PRADO,224,,Más Bajo,Gratuito ,Munic.
ESCUELA PROFESORA GLADYS VALENZUELA V,LO PRADO,240,,Más Bajo,Gratuito ,Munic.
ESCUELA GOLDA MEIR,LO PRADO,209,,Más Bajo,Gratuito ,Munic.
ESCUELA IGNACIO CARRERA PINTO,LO PRADO,230,,Más Bajo,Gratuito ,Munic.
ESCUELA MARISCAL DE AYACUCHO,LO PRADO,228,,Más Bajo,Gratuito ,Munic.
ESCUELA SOR TERESA DE LOS ANDES,LO PRADO,239,,Más Bajo,Gratuito ,Munic.
ESCUELA POETA PABLO NERUDA,LO PRADO,226,,Más Bajo,Gratuito ,Munic.
ESCUELA REPUBLICA DE ESTADOS UNIDOS,LO PRADO,231,,Más Bajo,Gratuito ,Munic.
ESCUELA POETA VICENTE HUIDOBRO,LO PRADO,213,,Más Bajo,Gratuito ,Munic.
ESC. BAS. Y ESP. CELEI,LO PRADO,285,,Más Alto,Gratuito ,P. Subv.
COLEGIO LIBERTADOR SIMON BOLIVAR,MACUL,270,,Más Alto,$10.001 a $25.000 ,P. Subv.
ESC. PART. MARTA BRUNET,MACUL,268,,Más Bajo,$10.001 a $25.000 ,P. Subv.
ESCUELA PARTICULAR THE NEW SCHOOL,MACUL,270,,Más Alto,$10.001 a $25.000 ,P. Subv.
ESCUELA BAS. ELLEN GOULD SCHOOL,MACUL,225,,Más Bajo,$10.001 a $25.000 ,P. Subv.
LICEO SALESIANO CAMILO ORTUZAR MONTT,MACUL,288,,Más Alto,$25.001 a $50.000 ,P. Subv.
ESCUELA PARTICULAR COLEGIO CEDI,MACUL,283,,Más Alto,$25.001 a $50.000 ,P. Subv.
COLEGIO SAN VIATOR,MACUL,295,,Más Alto,$25.001 a $50.000 ,P. Subv.
ESCUELA BAS. NEWTON SCHOOL,MACUL,255,,Más Bajo,$25.001 a $50.000 ,P. Subv.
COLEGIO PARTICULAR EL ALBA DE MACUL,MACUL,254,,Más Bajo,$50.001 a $100.000 ,P. Subv.
COLEGIO PART. SWEDENBORG COLLEGE,MACUL,276,,Más Bajo,$50.001 a $100.000 ,P. Subv.
COLEGIO MADRE DE LA DIVINA PROVIDENC,MACUL,281,,Más Bajo,$50.001 a $100.000 ,P. Subv.
ESCUELA JOSE BERNARDO SUAREZ,MACUL,232,,Más Bajo,Gratuito ,Munic.
ESCUELA BAS. CENTRO EDUCACIONAL MILLANTU,MACUL,225,,Más Bajo,Gratuito ,Munic.
ESCUELA VILLA MACUL,MACUL,279,,Más Alto,Gratuito ,Munic.
LICEO MUNICIPALIZADO MANUEL ROJAS,MACUL,216,,Más Bajo,Gratuito ,Munic.
ESCUELA JULIO MONTT SALAMANCA,MACUL,236,,Más Bajo,Gratuito ,Munic.
ESCUELA BASICA,MACUL,248,,Más Bajo,Gratuito ,Munic.
LICEO POLIVALENTE MERCEDES MARIN DEL SOLAR,MACUL,220,,Más Bajo,Gratuito ,P. Subv.
ESCUELA BASICA PARTICULAR LOS HUSARES,MACUL,256,,Más Bajo,Gratuito ,P. Subv.
ESCUELA PARTICULAR REGINA MUNDI,MACUL,252,,Más Bajo,Gratuito ,P. Subv.
ESCUELA PARTICULAR NUESTRA SRA.DEL PILAR,MACUL,256,,Más Bajo,Gratuito ,P. Subv.
COLEGIO POLIV. ROCKET COLLEGE,MACUL,225,,Más Bajo,Gratuito ,P. Subv.
COMPLEJO EDUCACIONAL ESPERANZA,MACUL,247,,Más Bajo,Gratuito ,P. Subv.
ESCUELA PARTICULAR Nº520 FLORENCE NIGHTINGALE,MACUL,290,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO SAN MARCOS,MACUL,291,,Más Bajo,Más de $100.000 ,P. Pag.
SAINT MARY JOSEPH SCHOOL,MACUL,321,,Más Alto,Más de $100.000 ,P. Pag.
ESCUELA ENRIQUE MOLINA GARMENDIA,MACUL,220,,-,Sin información ,Munic.
COLEGIO ESC.  JOSE MANSO DE VELASCO,MAIPÚ,242,,Más Bajo,$1.000 a $10.000 ,P. Subv.
COLEGIO HEROES DE MAIPU,MAIPÚ,224,,Más Bajo,$1.000 a $10.000 ,P. Subv.
ESCUELA BASICA SAINT FRANCIS COLLEGE,MAIPÚ,222,,Más Bajo,$1.000 a $10.000 ,P. Subv.
ESC.BAS.NUEVOS CASTANOS DE MAIPU,MAIPÚ,203,,Más Bajo,$1.000 a $10.000 ,P. Subv.
ESCUELA BASICA PART. CRISTIANO DE LOS HEROES,MAIPÚ,253,,Más Alto,$1.000 a $10.000 ,P. Subv.
ESCUELA PARTICULAR FRANZ LISZT,MAIPÚ,254,,Más Bajo,$10.001 a $25.000 ,P. Subv.
CENTRO EDUCACIONAL PIAMARTINO CAROLINA LLONA DE CUEVAS,MAIPÚ,250,,Más Bajo,$10.001 a $25.000 ,P. Subv.
COLEGIO POLIVALENTE PATRICIO MEKIS,MAIPÚ,262,,Más Alto,$10.001 a $25.000 ,P. Subv.
ESCUELA PARTICULAR LA MONTANA,MAIPÚ,275,,Más Alto,$10.001 a $25.000 ,P. Subv.
COLEGIO EL REDENTOR,MAIPÚ,253,,Más Bajo,$10.001 a $25.000 ,P. Subv.
ESCUELA BASICA  1287 SAN MARCOS APOSTOL,MAIPÚ,266,,Más Alto,$10.001 a $25.000 ,P. Subv.
ESCUELA PARTICULAR EL ABRAZO DE MAIPU,MAIPÚ,246,,Más Bajo,$10.001 a $25.000 ,P. Subv.
COLEGIO JACQUES COUSTEAU,MAIPÚ,269,,Más Alto,$10.001 a $25.000 ,P. Subv.
COLEGIO HALLEY,MAIPÚ,256,,Más Bajo,$10.001 a $25.000 ,P. Subv.
ESCUELA BASICA PARTICULAR KIND'S SCHOOL,MAIPÚ,260,,Más Bajo,$10.001 a $25.000 ,P. Subv.
COLEGIO PARTICULAR KRONBERG COLLEGE,MAIPÚ,237,,Más Bajo,$10.001 a $25.000 ,P. Subv.
COLEGIO SAN FRANCISCO MISIONERO,MAIPÚ,261,,Más Bajo,$10.001 a $25.000 ,P. Subv.
COLEGIO EL REDENTOR,MAIPÚ,267,,Más Alto,$10.001 a $25.000 ,P. Subv.
ESC. PARTICULAR ALFARERO,MAIPÚ,265,,Más Bajo,$10.001 a $25.000 ,P. Subv.
COLEGIO POLIV. SANTA CECILIA DE MAIPU,MAIPÚ,236,,Más Bajo,$10.001 a $25.000 ,P. Subv.
COLEGIO PART. CARDENAL CARLOS OVIEDO CAVADA,MAIPÚ,276,,Más Alto,$10.001 a $25.000 ,P. Subv.
ESCUELA ESPECIAL MARIO BAEZA,MAIPÚ,263,,Más Alto,$10.001 a $25.000 ,P. Subv.
ESCUELA INSTITUTO RAMON FREIRE,MAIPÚ,265,,Más Alto,$10.001 a $25.000 ,P. Subv.
COLEGIO POLIV. DIEGO PORTALES DE MAIPU,MAIPÚ,251,,Más Bajo,$10.001 a $25.000 ,P. Subv.
ESC. BAS. PART. LAS NACIONES,MAIPÚ,233,,Más Bajo,$10.001 a $25.000 ,P. Subv.
ESC. PART. EL ARRAYAN DE MAIPU,MAIPÚ,278,,Más Alto,$10.001 a $25.000 ,P. Subv.
COLEGIO CENTRO EDUCACIONAL ROUSSEAU,MAIPÚ,251,,Más Bajo,$10.001 a $25.000 ,P. Subv.
ESC. PART. EL SAUCE,MAIPÚ,226,,Más Bajo,$10.001 a $25.000 ,P. Subv.
COLEGIO ANGLO MAIPU,MAIPÚ,273,,Más Alto,$25.001 a $50.000 ,P. Subv.
ESCUELA PARTICULAR INSTITUTO AMERICA,MAIPÚ,249,,Más Bajo,$25.001 a $50.000 ,P. Subv.
COLEGIO POLIVALENTE CAMILO HENRIQUEZ,MAIPÚ,299,,Más Alto,$25.001 a $50.000 ,P. Subv.
COLEGIO PARTICULAR SAN FELIX,MAIPÚ,254,,Más Bajo,$25.001 a $50.000 ,P. Subv.
COLEGIO DE LA PROVIDENCIA C.LARRAIN DE I,MAIPÚ,277,,Más Bajo,$25.001 a $50.000 ,P. Subv.
ESC. BASICA DIVINO JESUS,MAIPÚ,276,,Más Bajo,$25.001 a $50.000 ,P. Subv.
COLEGIO SOFIA INFANTE HURTADO,MAIPÚ,257,,Más Bajo,$25.001 a $50.000 ,P. Subv.
CENTRO EDUCACIONAL SAN ANDRES,MAIPÚ,259,,Más Bajo,$25.001 a $50.000 ,P. Subv.
COLEGIO ROSITA SANCHEZ,MAIPÚ,235,,Más Bajo,$25.001 a $50.000 ,P. Subv.
COMPLEJO EDUCACIONAL MAIPU,MAIPÚ,252,,Más Bajo,$25.001 a $50.000 ,P. Subv.
COLEGIO LO ERRAZURIZ,MAIPÚ,254,,Más Bajo,$25.001 a $50.000 ,P. Subv.
ANEXO COLEGIO LO ERRAZURIZ,MAIPÚ,249,,Más Bajo,$25.001 a $50.000 ,P. Subv.
ESCUELA BASICA VERDE VALLE,MAIPÚ,271,,Más Bajo,$25.001 a $50.000 ,P. Subv.
ESCUELA BASICA PART.MADRE DE JESUS,MAIPÚ,286,,Más Alto,$25.001 a $50.000 ,P. Subv.
ESC. BASICA BOSTON COLLEGE MAIPU,MAIPÚ,275,,Más Alto,$25.001 a $50.000 ,P. Subv.
ESCUELA PARTICULAR SALVADOR DALI,MAIPÚ,279,,Más Alto,$25.001 a $50.000 ,P. Subv.
INSTITUTO CRISTIANO LUIS GANDARILLAS,MAIPÚ,270,,Más Bajo,$25.001 a $50.000 ,P. Subv.
ESC. PART. CRISTIANO ORIENTE,MAIPÚ,268,,Más Alto,$25.001 a $50.000 ,P. Subv.
COLEGIO PARTICULAR ALICANTE,MAIPÚ,293,,Más Alto,$25.001 a $50.000 ,P. Subv.
ESCUELA HERMANOS CARRERA,MAIPÚ,282,,Más Alto,$25.001 a $50.000 ,P. Subv.
ESCUELA DE PARVULOS EL PORVENIR,MAIPÚ,231,,Más Bajo,$25.001 a $50.000 ,P. Subv.
COLEGIO PART. KING EDWARDS SCHOOL I,MAIPÚ,250,,Más Bajo,$25.001 a $50.000 ,P. Subv.
ESC. BASICA PART. BOSTON COLLEGE LA FARFANA,MAIPÚ,268,,Más Alto,$25.001 a $50.000 ,P. Subv.
COLEGIO NTRA. SRA. DEL CARMEN DE MAIPU,MAIPÚ,282,,Similar,$25.001 a $50.000 ,P. Subv.
ESC. BOSTON COLLEGE SAN MARTIN,MAIPÚ,270,,Más Bajo,$25.001 a $50.000 ,P. Subv.
COLEGIO DEL REAL,MAIPÚ,267,,Más Bajo,$25.001 a $50.000 ,P. Subv.
ESCUELA BAS. ECHAURREN N° 2,MAIPÚ,249,,Más Bajo,$25.001 a $50.000 ,P. Subv.
ESCUELA LA ARAUCARIA DE MAIPU,MAIPÚ,207,,Más Bajo,$25.001 a $50.000 ,P. Subv.
COLEGIO SAN FRANCISCO DE SALES,MAIPÚ,267,,Más Bajo,$25.001 a $50.000 ,P. Subv.
ESC. ALTAS CUMBRES DEL ROSAL,MAIPÚ,277,,-,$25.001 a $50.000 ,P. Subv.
COLEGIO TERRAUSTRAL DEL SOL,MAIPÚ,261,,Más Bajo,$25.001 a $50.000 ,P. Subv.
COLEGIO TERRAUSTRAL OESTE S.A,MAIPÚ,282,,-,$25.001 a $50.000 ,P. Subv.
COLEGIO CENTENARIO,MAIPÚ,282,,Más Bajo,$50.001 a $100.000 ,P. Pag.
COLEGIO SAN NICOLAS DE MAIPU,MAIPÚ,269,,Más Bajo,$50.001 a $100.000 ,P. Pag.
ESCUELA BASICA  N°1921 SISTER VERENANCE,MAIPÚ,230,,-,$50.001 a $100.000 ,P. Pag.
COLEGIO ALBERTO PEREZ,MAIPÚ,284,,Más Alto,$50.001 a $100.000 ,P. Subv.
LICEO MATER PURISSIMA,MAIPÚ,290,,Más Alto,$50.001 a $100.000 ,P. Subv.
COLEGIO PARTICULAR DE ASIS,MAIPÚ,294,,Más Alto,$50.001 a $100.000 ,P. Subv.
ESCUELA PARTICULAR RUBEN DARIO,MAIPÚ,301,,Más Alto,$50.001 a $100.000 ,P. Subv.
COLEGIO SANTA URSULA,MAIPÚ,302,,Más Alto,$50.001 a $100.000 ,P. Subv.
COMPLEJO EDUCACIONAL ALBERTO WIDMER,MAIPÚ,282,,Más Alto,$50.001 a $100.000 ,P. Subv.
ESCUELA PART. PEHUEN,MAIPÚ,248,,Más Bajo,$50.001 a $100.000 ,P. Subv.
COLEGIO VICTORIANO,MAIPÚ,274,,Más Bajo,$50.001 a $100.000 ,P. Subv.
COL.PARTICULAR SAN VALENTIN DE MAIPU,MAIPÚ,291,,Más Alto,$50.001 a $100.000 ,P. Subv.
COLEGIO SANTA MARIA DE MAIPU,MAIPÚ,293,,Más Alto,$50.001 a $100.000 ,P. Subv.
COLEGIO INSTITUTO O¦HIGGINS DE MAIPU,MAIPÚ,268,,Más Bajo,$50.001 a $100.000 ,P. Subv.
ESC. PART. ARTISTICA EL TRIGAL,MAIPÚ,272,,Más Bajo,$50.001 a $100.000 ,P. Subv.
COLEGIO SAN ANDRES DE MAIPU,MAIPÚ,284,,Más Alto,$50.001 a $100.000 ,P. Subv.
COLEGIO OXFORD,MAIPÚ,262,,Más Bajo,$50.001 a $100.000 ,P. Subv.
COLEGIO LOS ALPES MAIPU,MAIPÚ,280,,Más Bajo,$50.001 a $100.000 ,P. Subv.
COLEGIO PART. ALICANTE DEL ROSAL,MAIPÚ,293,,Más Alto,$50.001 a $100.000 ,P. Subv.
COLEGIO PART. ROYAL AMERICAN SCHOOL,MAIPÚ,281,,Más Alto,$50.001 a $100.000 ,P. Subv.
COLEGIO DEL VALLE,MAIPÚ,299,,Más Alto,$50.001 a $100.000 ,P. Subv.
COLEGIO INTERCULTURAL TREMEMN,MAIPÚ,289,,Más Alto,$50.001 a $100.000 ,P. Subv.
COLEGIO SAINT LOUIS SCHOOL,MAIPÚ,277,,Más Bajo,$50.001 a $100.000 ,P. Subv.
LICEO SANTIAGO BUERAS Y AVARIA,MAIPÚ,249,,Similar,Gratuito ,Munic.
LICEO JOSE IGNACIO ZENTENO,MAIPÚ,228,,Más Bajo,Gratuito ,Munic.
CENTRO DE EDUC. TECN.PROFESIONAL CODEDUC,MAIPÚ,225,,Más Bajo,Gratuito ,Munic.
ESCUELA GENERAL SAN MARTIN,MAIPÚ,233,,Más Bajo,Gratuito ,Munic.
ESCUELA GENERAL OHIGGINS,MAIPÚ,221,,Más Bajo,Gratuito ,Munic.
ESCUELA VICENTE REYES PALAZUELOS,MAIPÚ,231,,Más Bajo,Gratuito ,Munic.
ESCUELA BÁSICA N 263 RAMON FREIRE,MAIPÚ,240,,Más Bajo,Gratuito ,Munic.
ESCUELA LEON HUMBERTO VALENZUELA,MAIPÚ,231,,Más Bajo,Gratuito ,Munic.
ESCUELA EL LLANO DE MAIPU,MAIPÚ,229,,Más Bajo,Gratuito ,Munic.
LICEO REINO DE DINAMARCA,MAIPÚ,220,,Más Bajo,Gratuito ,Munic.
ESCUELA TOMAS VARGAS,MAIPÚ,230,,Más Bajo,Gratuito ,Munic.
REPUBLICA DE GUATEMALA,MAIPÚ,263,,Más Alto,Gratuito ,Munic.
ESCUELA LAS AMERICAS,MAIPÚ,259,,Similar,Gratuito ,Munic.
ESCUELA BASICA REINA DE SUECIA,MAIPÚ,246,,Más Bajo,Gratuito ,Munic.
COLEGIO ALCAZAR,MAIPÚ,253,,Más Bajo,Gratuito ,Munic.
ESCUELA BÁSICA MUNICIPAL SAN LUIS,MAIPÚ,211,,Más Bajo,Gratuito ,Munic.
ESCUELA BASICA LOS BOSQUINOS,MAIPÚ,280,,Más Alto,Gratuito ,Munic.
COLEGIO MUNIC.  SAN SEBASTIAN DE RINCONADA,MAIPÚ,235,,Más Bajo,Gratuito ,Munic.
ESCUELA BÁSICA 1737 LOS ALERCES DE MAIPÚ,MAIPÚ,238,,Más Bajo,Gratuito ,Munic.
ESC. PART. CHRIST SCHOOL,MAIPÚ,259,,Similar,Gratuito ,P. Subv.
ESCUELA BASICA PARTICULAR EL REY,MAIPÚ,247,,Más Bajo,Gratuito ,P. Subv.
COLEGIO SAN JUAN DIEGO DE GUADALUPE,MAIPÚ,227,,Más Bajo,Gratuito ,P. Subv.
ESCUELA BÁSICA PADRE ALVARO LAVIN,MAIPÚ,227,,Más Bajo,Gratuito ,P. Subv.
COLEGIO SAN LEONARDO,MAIPÚ,288,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO INTERNACIONAL  ALBA,MAIPÚ,316,,Más Alto,Más de $100.000 ,P. Pag.
ESCUELA PRESIDENTE RIESCO ERRAZURIZ,MAIPÚ,251,,Más Bajo,Sin información ,Munic.
ESCUELA MARIA PINTO,MARÍA PINTO,230,,Más Bajo,Gratuito ,Munic.
ESCUELA CHOROMBO ALTO,MARÍA PINTO,250,,Más Alto,Gratuito ,Munic.
ESCUELA LOS RULOS,MARÍA PINTO,226,,Más Bajo,Gratuito ,Munic.
ESCUELA CHOROMBO BAJO,MARÍA PINTO,257,,Más Alto,Gratuito ,Munic.
ESCUELA LAS MERCEDES,MARÍA PINTO,254,,Más Alto,Gratuito ,Munic.
ESCUELA SANTA EMILIA,MARÍA PINTO,245,,Más Alto,Gratuito ,Munic.
ESCUELA IBACACHE,MARÍA PINTO,280,,Más Alto,Sin información ,Munic.
COLEGIO NUESTRA SENORA DE LA MERCED,MELIPILLA,259,,Similar,$1.000 a $10.000 ,P. Subv.
ESCUELA BAS. SAN ESTEBAN DE MELIPILLA,MELIPILLA,244,,Más Bajo,$1.000 a $10.000 ,P. Subv.
COLEGIO PARTICULAR MELIPILLA,MELIPILLA,273,,Más Alto,$10.001 a $25.000 ,P. Subv.
COLEGIO POLIVALENTE SAN AGUSTIN,MELIPILLA,263,,Más Alto,$10.001 a $25.000 ,P. Subv.
ESCUELA BASICA COLEGIO VILLA LOGRONO,MELIPILLA,248,,Más Bajo,$10.001 a $25.000 ,P. Subv.
COLEGIO JOSE M.BALMACEDA DE MELIPILLA,MELIPILLA,233,,Más Bajo,$10.001 a $25.000 ,P. Subv.
ESCUELA BAS. PART. O'HIGGINS,MELIPILLA,237,,Más Bajo,$10.001 a $25.000 ,P. Subv.
ESCUELA BASICA PARTICULAR SAN JOSE DE  MELIP¦,MELIPILLA,269,,Más Alto,$10.001 a $25.000 ,P. Subv.
ESCUELA BASICA ESPANA DE MELIPILLA,MELIPILLA,236,,Más Bajo,$10.001 a $25.000 ,P. Subv.
COLEGIO PARTICULAR ALONSO DE ERCILLA,MELIPILLA,288,,Más Alto,$25.001 a $50.000 ,P. Subv.
COLEGIO SAN MANUEL,MELIPILLA,253,,Más Bajo,$25.001 a $50.000 ,P. Subv.
COLEGIO PART.SAN SEBASTIAN DE MELIPILLA,MELIPILLA,265,,Más Alto,$25.001 a $50.000 ,P. Subv.
COLEGIO PART. MANSO DE VELASCO MELIPILLA,MELIPILLA,283,,Más Alto,$25.001 a $50.000 ,P. Subv.
COLEGIO SANTA MONICA DE MELIPILLA,MELIPILLA,287,,Más Bajo,$50.001 a $100.000 ,P. Pag.
ESCUELA IGNACIO SERRANO MONTANER,MELIPILLA,216,,Más Bajo,Gratuito ,Munic.
LICEO GABRIELA MISTRAL DE MELIPILLA,MELIPILLA,238,,Similar,Gratuito ,Munic.
COLEGIO HUILCO ALTO,MELIPILLA,226,,Más Bajo,Gratuito ,Munic.
COLEGIO MONS. JAIME LARRAIN BUNSTER,MELIPILLA,273,,Más Alto,Gratuito ,Munic.
ESCUELA SAN JOSE DE LA VILLA,MELIPILLA,238,,Más Bajo,Gratuito ,Munic.
ESCUELA GRAL. CAROL URZUA,MELIPILLA,215,,Más Bajo,Gratuito ,Munic.
ESCUELA REPUBLICA DEL BRASIL,MELIPILLA,230,,Más Bajo,Gratuito ,Munic.
COLEGIO POMAIRE,MELIPILLA,237,,Más Bajo,Gratuito ,Munic.
LICEO POLIV. EL BOLLENAR,MELIPILLA,247,,Más Alto,Gratuito ,Munic.
ESCUELA SANTA ROSA ESMERALDA,MELIPILLA,236,,Más Bajo,Gratuito ,Munic.
ESCUELA CLAUDIO ARRAU,MELIPILLA,267,,Más Alto,Gratuito ,Munic.
ESCUELA PATRICIO LARRAIN GANDARILLAS,MELIPILLA,254,,Más Alto,Gratuito ,Munic.
ESCUELA PEDRO MARIN ALEMANY,MELIPILLA,281,,Más Alto,Gratuito ,Munic.
ESCUELA BASICA CARMEN BAJO,MELIPILLA,239,,Similar,Gratuito ,Munic.
ESCUELA RAMON NOGUERA PRIETO,MELIPILLA,254,,Más Alto,Gratuito ,Munic.
ESCUELA CHOLQUI,MELIPILLA,224,,-,Gratuito ,Munic.
ESCUELA PUANGUE,MELIPILLA,233,,Similar,Gratuito ,Munic.
ESCUELA LIDIA MATTE HURTADO,MELIPILLA,251,,Más Alto,Gratuito ,Munic.
ESCUELA JOSE CAMARENA ESCRIVA,MELIPILLA,281,,Más Alto,Gratuito ,Munic.
ESCUELA HUECHUN,MELIPILLA,222,,Más Bajo,Gratuito ,Munic.
ESCUELA RAQUEL FERNANDEZ DE MORANDE,MELIPILLA,270,,Más Alto,Gratuito ,Munic.
ESCUELA PADRE ALBERTO HURTADO,MELIPILLA,218,,-,Gratuito ,Munic.
ESCUELA BASICA EL PABELLON,MELIPILLA,241,,Más Bajo,Gratuito ,Munic.
COLEGIO LOS JAZMINES,MELIPILLA,220,,Más Bajo,Gratuito ,Munic.
ESC. BAS. NUESTRA SEÑORA Y MADRE DEL CARMEN,MELIPILLA,249,,Similar,Gratuito ,P. Subv.
CENTRO EDUCACIONAL MENESIANO,MELIPILLA,262,,Más Alto,Gratuito ,P. Subv.
ESCUELA CENTRO BIBLICO LA FORESTA,MELIPILLA,231,,Más Bajo,Gratuito ,P. Subv.
ESC. BASICA JACQUELINE COLLEGE,MELIPILLA,214,,Más Bajo,Gratuito ,P. Subv.
ESC.BASICA PARTICULAR SAN PABLO APOSTOL,MELIPILLA,224,,Más Bajo,Gratuito ,P. Subv.
COLEGIO VALLE DE MALLARAUCO,MELIPILLA,243,,Más Bajo,Gratuito ,P. Subv.
COLEGIO MARAMBIO,MELIPILLA,297,,Más Alto,Más de $100.000 ,P. Pag.
ESCUELA PARVULOS SANTA JULIA,MELIPILLA,0,,-,Más de $100.000 ,P. Pag.
COLEGIO MAITENES,MELIPILLA,302,,Similar,Más de $100.000 ,P. Pag.
CRISTOBAL COLON DE MELIPILLA,MELIPILLA,298,,Más Bajo,Más de $100.000 ,P. Pag.
ESCUELA PARTICULAR CARMEN ARRIARAN,ÑUÑOA,286,,Más Alto,$10.001 a $25.000 ,P. Subv.
ESCUELA PARTICULAR PRECIOSA SANGRE,ÑUÑOA,283,,Más Alto,$10.001 a $25.000 ,P. Subv.
COLEGIO PARTICULAR NUMERO DOS DE NUÑOA,ÑUÑOA,251,,Más Bajo,$10.001 a $25.000 ,P. Subv.
ESCUELA PARTICULAR SAN JUAN BAUTISTA,ÑUÑOA,261,,Más Bajo,$10.001 a $25.000 ,P. Subv.
ESCUELA PARTICULAR MANUEL ANTONIO MATTA,ÑUÑOA,278,,Más Bajo,$25.001 a $50.000 ,P. Subv.
COLEGIO PARTICULAR N 1 DE NUNOA,ÑUÑOA,250,,Más Bajo,$25.001 a $50.000 ,P. Subv.
