agno,rbd,nombre_establecimiento,nombre_comuna,nombre_deprov,nombre_region,numero_region,dependencia,area_geografica,estado,latitud,longitud,numero_alumnos
2013,26304,ESCUELA BAS. PE?IHUEN ANDINO,LA FLORIDA,Cordillera,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.51806881,-70.56231360,134
2013,26305,COLEGIO MONTAHUE DE PE?ALOLEN,PE?ALOL?N,Oriente,METROPOLITANA DE SANTIAGO,13,Particular Pagado,Urbano,Funcionando,-33.48316052,-70.53475914,116
2013,26306,ESC. ESP. DE COLORES PANDO,MACUL,Oriente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,18
2013,26308,ESC. DE PARV. LA CASITA FELIZ,MACUL,Oriente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,15
2013,26309,ESCUELA ESPECIAL  MAGOS ,RECOLETA,Norte,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,107
2013,26310,ESCUELA DE PARVULOS PASITOS DE QUILICURA,QUILICURA,Norte,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,46
2013,26311,ESCUELA BASICA LINCOLN INTERN ACADEMY VALLE N,COLINA,Norte,METROPOLITANA DE SANTIAGO,13,Particular Pagado,Urbano,Funcionando,-33.30809700,-70.66090800,676
2013,26316,ESCUELA ESP. ALTUE DE CERRO NAVIA,CERRO NAVIA,Poniente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,158
2013,26317,ESC. PARV. ANT? K?YEN,CERRILLOS,Poniente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,42
2013,26318,ESCUELA ESPECIAL SANTA RITA DE CASIA DE LA GR,LA GRANJA,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,59
2013,26319,ESCUELA DE PARV. TIA YAYI,PUENTE ALTO,Cordillera,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,39
2013,26320,ESC. ESP. CORAZON DE JESUS DE SAN BERNARDO,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,84
2013,26321,ESC. DE PARV. JARDIN INFANTIL GIRASOL DE SAN,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,39
2013,26322,ESC. PARV. SAN BENITO,MAIP?,Poniente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,88
2013,26323,ESC. ESP. SAN FRANCISCO DE LA PINTANA,LA PINTANA,Cordillera,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,48
2013,26324,EST. EDUC. PART. ARCANGEL GABRIEL N? 2,PEDRO AGUIRRE CERDA,Centro,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.49714289,-70.66637985,323
2013,26325,ESC. ESP. PART. CARAMELOS DE LUZ,?U?OA,Oriente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,43
2013,26326,JARD?N INFANTIL CHICUREO,COLINA,Norte,METROPOLITANA DE SANTIAGO,13,Particular Pagado,Urbano,Funcionando,0.00000000,0.00000000,17
2013,26327,ESC. ESP. ANTILAF DE PE?AFLOR,PE?AFLOR,Talagante,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,79
2013,26328,COLEGIO ANTUQUENU ANDINO,LA FLORIDA,Cordillera,METROPOLITANA DE SANTIAGO,13,Particular Pagado,Urbano,Funcionando,-33.52074466,-70.54309960,184
2013,26330,ESC. ESP. PEUMAYEN DE MAIPU N?2,MAIP?,Poniente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,60
2013,26333,C. INTEGRAL DE AD. PROFESORA TERESA MOYA REYE,PUENTE ALTO,Cordillera,METROPOLITANA DE SANTIAGO,13,Municipal,Urbano,Funcionando,0.00000000,0.00000000,1005
2013,26334,ESC. ESP. EL CANELO DE PUENTE ALTO,PUENTE ALTO,Cordillera,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,95
2013,26335,DUNALASTAIR VALLE NORTE,COLINA,Norte,METROPOLITANA DE SANTIAGO,13,Particular Pagado,Urbano,Funcionando,-33.30829400,-70.66082200,1045
2013,26336,ESC. PARV. PABLITO NERUDA Y GABRIELA MISTRAL,PUENTE ALTO,Cordillera,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,62
2013,26337,ESCUELA ESPECIAL ADAES,LA CISTERNA,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,33
2013,26338,ESC. DE PARV. CASPER,PUENTE ALTO,Cordillera,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,20
2013,26340,ESC. PARV. ADRIANNA BERZINS,MAIP?,Poniente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,10
2013,26341,ESC. BAS. NUEVA ESPERANZA DE EL BOSQUE,EL BOSQUE,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.57986338,-70.67391563,299
2013,26342,ESC. DE PARV. LOS DUENDECITOS DE LA GRANJA,LA GRANJA,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,42
2013,26343,ESC. ESP. MI MUNDO DE ?U?OA,?U?OA,Oriente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,52
2013,26344,ESCUELA DE PARVULOS Y ESPECIAL CRISOL DE EL,EL BOSQUE,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,116
2013,26345,ESC. BAS. EJERCITO DE SALVACION DE SANTIAGO,SANTIAGO,Centro,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.44395897,-70.67728422,197
2013,26347,ESC. ESP. SANTA GEMA GALGANI,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,105
2013,26348,ESCUELA DE PARVULOS N 2251 ANDALUE DE SAN J,SAN JOAQU?N,Centro,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,27
2013,26349,ESC ESP. CENTROS DE RETOS MULTIPLES LUZ Y ESP,BUIN,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,66
2013,26350,ESCUELA ESP. SAN MARTIN DE PORRES,CERRO NAVIA,Poniente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,131
2013,26351,ESCUELA ESPECIAL N?2253 ANTULAF ,LA CISTERNA,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,47
2013,26352,ESC. PROFESOR FELIX ALVAREZ,QUINTA NORMAL,Poniente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.43765483,-70.71038615,273
2013,26354,ESCUELA ESP. ALTAZOR DE ESTACION CENTRAL,ESTACI?N CENTRAL,Poniente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,34
2013,26355,ESCUELA DE LENGUAJE MILLARAHUE,HUECHURABA,Norte,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,53
2013,26356,ESCUELA ESPECIAL N? 2258 NI?O JESUS DE LA GR,LA GRANJA,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,59
2013,26357,ESCUELA ESPECIAL UN MUNDO DE PALABRAS,QUILICURA,Norte,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,160
2013,26358,ESCUELA ESPECIAL CREA,EL MONTE,Talagante,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,38
2013,26359,ESCUELA ESPECIAL GABRIELA RUBIO,LA CISTERNA,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,75
2013,26360,ESC. PARV. UN RINCON DE ALEGRIA,RENCA,Poniente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,60
2013,26361,ESC. ESP. EL PRINCIPITO DE LA FLORIDA,LA FLORIDA,Cordillera,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,229
2013,26362,COLEGIO SAN FRANCISCO DE ASIS DE SAN BERNARDO,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.61626090,-70.70553205,636
2013,26364,ESCUELA ESPECIAL MONTESOL,BUIN,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,120
2013,26365,COLEGIO SAN ALBERTO HURTADO DE PUDAHUEL,PUDAHUEL,Poniente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.46592562,-70.75050517,1480
2013,26367,ESCUELA BASICA BOSTON COLLEGE DE SAN BERNARDO,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.61555140,-70.68558870,1567
2013,26368,COLEGIO SAN FRANCISCO DE SALES,MAIP?,Poniente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.54882100,-70.79074600,516
2013,26370,ESC. ESP. SAN ANTONIO DE LO PRADO,LO PRADO,Poniente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,57
2013,26371,COLEGIO DE ADULTOS LOS LIBERTADORES DE MAIPU,MAIP?,Poniente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,316
2013,26372,ESCUELA BASICA SAN LUCAS DE LO ESPEJO,LO ESPEJO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.52509293,-70.70263077,688
2013,26373,ESCUELA DE PARVULOS Y ESPECIAL SANTA TERESA,PUENTE ALTO,Cordillera,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,159
2013,26378,ESCUELA PATRONA DE LOURDES ,PE?AFLOR,Talagante,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.61063117,-70.88699172,421
2013,26379,COLEGIO SANTIAGO,LAMPA,Norte,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.32373300,-70.74035500,843
2013,26381,COLEGIO NUEVA ERA SIGLO XXI SEDE PUENTE ALTO,PUENTE ALTO,Cordillera,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.60161318,-70.58716182,917
2013,26382,ESCUELA ESPECIAL SANTA BLANCA,LO BARNECHEA,Oriente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,135
2013,26383,INSTITUTO CALERA DE TANGO,CALERA DE TANGO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Rural,Funcionando,-33.62595400,-70.78276000,532
2013,26384,COLEGIO TEC. PROF. SAN RAMON LA CISTERNA,LA CISTERNA,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.53856085,-70.65674035,319
2013,26386,ESCUELA ESP. ANDELEN,PUENTE ALTO,Cordillera,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,54
2013,26387,ESC. BAS. Y ESP. COLLEGE PADRE HURTADO,RENCA,Poniente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.39817200,-70.74991917,624
2013,26388,ESCUELA ESP. SAN CRISTOBAL DE PUENTE ALTO,PUENTE ALTO,Cordillera,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,60
2013,26390,ESC. PARV.JARDIN INFANTIL COLONIAL DE LOS HAL,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,23
2013,26391,ESC. PARV. MI SONRISA,RENCA,Poniente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,38
2013,26392,ESC. ALTAS CUMBRES DEL ROSAL,MAIP?,Poniente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.48636870,-70.76541552,262
2013,26393,ESCUELA DE PARVULOS EL CANELO DE EL BOSQUE,EL BOSQUE,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,55
2013,26395,ESCUELA DE PARVULOS Y ESPECIAL SAN FRANCISCO,MAIP?,Poniente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,81
2013,26396,ESCUELA ESPECIAL 2274 MATER,QUILICURA,Norte,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,73
2013,26397,ESCUELA ESP. DE LENGUAJE CARAMELO,PUENTE ALTO,Cordillera,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,51
2013,26398,ESCUELA DE PARVULOS BURBUJITAS,LO ESPEJO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,70
2013,26399,PUMAHUE CHICUREO,COLINA,Norte,METROPOLITANA DE SANTIAGO,13,Particular Pagado,Urbano,Funcionando,-33.19937800,-70.65310200,678
2013,26402,ESCUELA DE PARVULOS UNICORNIO,PUENTE ALTO,Cordillera,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,33
2013,26403,INSTITUTO SEMBRADOR DE PE?AFLOR,PE?AFLOR,Talagante,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.61134893,-70.88789259,205
2013,26405,COLEGIO HERMANOS CARRERA DE CHILE,MAIP?,Poniente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.50362500,-70.76356765,282
2013,26406,ESCUELA ESPECIAL N? 2278 NUESTRAS HUELLAS,?U?OA,Oriente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,90
2013,26407,ESCUELA ESP SANTA INES DE LA PAZ,MELIPILLA,Talagante,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,79
2013,26408,ESC.ESPECIAL N? 2279 SAN EXPEDITO DE LAMPA,LAMPA,Norte,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,49
2013,26409,ESCUELA RUCAMALEN DE EL BOSQUE INES VILLANUEVA E.I.R.L.,EL BOSQUE,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,85
2013,26410,ESCUELA ESPECIAL VIVAN LOS NI?OS,LA PINTANA,Cordillera,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,94
2013,26411,COLEGIO NOVA TERRA,LA FLORIDA,Cordillera,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.56183914,-70.57475682,621
2013,26412,ESCUELA DE PARVULOS FANTASIAS,MAIP?,Poniente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,56
2013,26414,ESCUELA ESPECIAL N? 168 NAJU,BUIN,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,63
2013,26415,ESCUELA ESPECIAL CONGUILLIO,PUENTE ALTO,Cordillera,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,104
2013,26416,COLEGIO PREMILITAR CAPITAN IGNACIO CARRERA PINTO,PE?AFLOR,Talagante,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.61055701,-70.87407877,304
2013,26419,ESCUELA ESPECIAL DE LENGUAJE MALEN,PE?ALOL?N,Oriente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,145
2013,26420,ESCUELA ESPECIAL N? 2284 LOS ANGELITOS FELICE,RECOLETA,Norte,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,55
2013,26421,ESCUELA DE PARVULOS EL ARCA DE NOE,PUENTE ALTO,Cordillera,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,35
2013,26422,ESCUELA ESPECIAL OSCARITO Y SUS AMIGOS,LA PINTANA,Cordillera,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,315
2013,26423,COLEGIO SCHOOL TIME,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.61963493,-70.69230807,415
2013,26424,ESCUELA BASICA N? 2286 LAMPA,LAMPA,Norte,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.27713856,-70.88572184,271
2013,26425,ESCUELA ESP INTEGRAL DE PE?AFLOR,PE?AFLOR,Talagante,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,3
2013,26426,COLEGIO ESPECIAL HOSPITALARIO CON TODO EL COR,PROVIDENCIA,Oriente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,58
2013,26428,SCUOLA IMPERIALE,PUENTE ALTO,Cordillera,METROPOLITANA DE SANTIAGO,13,Particular Pagado,Urbano,Funcionando,-33.60482929,-70.57795701,92
2013,26429,ESC DE PARVULOS MI RINCON MAGICO ,PUENTE ALTO,Cordillera,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,52
2013,26431,ESCUELA DE PARVULOS AMAPOLA,LA FLORIDA,Cordillera,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,20
2013,26432,ESCUELA ESPECIAL MI MUNDO EN PALABRAS,LAMPA,Norte,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,141
2013,26434,ESCUELA B?SICA PADRE ALVARO LAVIN,MAIP?,Poniente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.49845138,-70.76401166,136
2013,26435,ESCUELA ESP SANTA MARCELA CRECER,PADRE HURTADO,Talagante,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,86
2013,26436,COLEGIO TERRAUSTRAL DEL SOL,MAIP?,Poniente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.50048145,-70.78101797,3153
2013,26438,ESC ESP SAN GABRIEL DE LA FLORIDA ,LA FLORIDA,Cordillera,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,118
2013,26439,ESCUELA ESPECIAL NIDO DE PALABRAS,LAS CONDES,Oriente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,25
2013,26441,ESCUELA ESPECIAL JESUS ANGEL GAZO,RENCA,Poniente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,112
2013,26442,ESC ESP STA MARTA DE PADRE HURTADO,PADRE HURTADO,Talagante,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,81
2013,26443,ESCUELA ESPECIAL RENACER,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,163
2013,26445,ESCUELA ESPECIAL VENTANAL,MAIP?,Poniente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,58
2013,26446,ESCUELA DE LENGUAJE AMERICA II,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,59
2013,26447,ESCUELA ESPECIAL SANTA BARBARA DE P?AFLOR,PE?AFLOR,Talagante,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,114
2013,26448,ESCUELA ESPECIAL ELUNEY,ESTACI?N CENTRAL,Poniente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,44
2013,26449,ESCUELA DE LENGUAJE MIS TRES ANGELITOS,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,60
2013,26450,ESCUELA ESPECIAL PARAISO,LAMPA,Norte,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,228
2013,26451,ESCUELA ESPECIAL FLORES DE BOLLENAR,MELIPILLA,Talagante,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,264
2013,26452,ESCUELA ESPECIAL ANTU-MAWEN,PUDAHUEL,Poniente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,30
2013,26453,TIEMPO DE CRECER,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,50
2013,26454,COLEGIO SANTIAGO EMPRENDEDORES,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.64351422,-70.66844033,495
2013,26455,ESCUELA ESPECIAL DE LENGUAJE DE JAVIG,EL MONTE,Talagante,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,80
2013,26456,ESCUELA ESPECIAL SANTA AMELIA,MELIPILLA,Talagante,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,48
2013,26457,ESCUELA ESPECIAL MI MUNDO EN PALABRAS,MAIP?,Poniente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,60
2013,26459,ESCUELA ESPECIAL ANCHIMALLEN,LA CISTERNA,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,66
2013,26460,ESCUELA BASICA JOSE MARIA DE LA CRUZ,ISLA DE MAIPO,Talagante,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.75411463,-70.90250389,296
2013,26462,EL ARCA DE LOS NI?OS LO ESPEJO,LO ESPEJO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,188
2013,26463,ESCUELA BASICA KINDERHAUS,ISLA DE MAIPO,Talagante,METROPOLITANA DE SANTIAGO,13,Particular Pagado,Urbano,Funcionando,0.00000000,0.00000000,22
2013,26464,ESCUELA DE LENGUAJE AMERICA,LA GRANJA,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,96
2013,26465,COLEGIO INSTITUTO RAM?N FREIRE,MAIP?,Poniente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.52411946,-70.75714232,133
2013,26466,ESCUELA BASICA ELIODORO MATTE OSSA,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,-33.59752493,-70.66744523,1382
2013,26467,ESCUELA ESPECIAL CAUQUENES,CERRO NAVIA,Poniente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,68
2013,26468,ESCUELA ESPECIAL UNIVERSAL ,SANTIAGO,Centro,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,49
2013,26469,ESCUELA ESPECIAL EL ARCA DE LOS NI?OS,LA FLORIDA,Cordillera,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,117
2013,26470,ESCUELA DE PARVULOS EL CASTILLO DE LOS BAJITO,SAN BERNARDO,Sur,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,111
2013,26471,ESCUELA ESPECIAL AGUSTINA,MELIPILLA,Talagante,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,116
2013,26472,ESCUELA ESPECIAL DE LENGUAJE ANTU,TALAGANTE,Talagante,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,31
2013,26473,ESCUELA ESPECIAL VISTA HERMOSA,ESTACI?N CENTRAL,Poniente,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,53
2013,26474,ESCUEL ESPECIAL BAMB?,LAMPA,Norte,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,60
2013,26476,BOSTON COLLEGE HUECHURABA,HUECHURABA,Norte,METROPOLITANA DE SANTIAGO,13,Particular Pagado,Urbano,Funcionando,-33.35688415,-70.67293252,1681
2013,26477,ESCUELA ESPECIAL MILLARAY,PUENTE ALTO,Cordillera,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,135
2013,26478,ESCUELA ESPECIAL PLAY COLLEGE ,PUENTE ALTO,Cordillera,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,32
2013,26479,ESCUELA ESPECIAL PLAY COLLEGE II,PUENTE ALTO,Cordillera,METROPOLITANA DE SANTIAGO,13,Particular Subvencionado,Urbano,Funcionando,0.00000000,0.00000000,9
